,0
189,-15.645583530407066
190,-0.23242281540103704
191,-3.7643391663400507
192,56.87762505108253
193,-12.630332472967893
194,12.068840956478311
195,11.494267211372858
196,-9.130083726880684
197,20.970554642508773
198,2.7540475328328284
199,-1.1075854038649595
200,-34.4440848618666
201,3.284033314377666
202,20.57331146020124
203,28.27133796259409
204,-14.859082548863967
205,-16.925813449941643
206,-20.65055767719923
207,4.479028249508588
208,4.5678291068679755
209,2.4186231733463046
210,15.536852132810395
211,17.243549308461866
212,2.546563089562028
213,-43.75517372161789
214,-4.83655401551448
215,0.6972377173605082
216,-21.598263503666885
217,-15.076043897494174
218,12.86474227933013
219,-28.122369358648484
220,-2.6331458901560154
221,60.93628223095379
222,-12.373251813445222
223,20.932192783985442
224,-2.467215307617721
225,5.230190239376611
226,0.7141302445812698
227,0.1547861956308907
228,10.539096939872252
229,-13.261082901960435
230,32.80543556184648
231,42.37454121619294
232,30.13700090342104
233,-0.03335898693262607
234,-36.11229637636552
235,41.07716223748332
236,-21.890902835353586
237,-64.583089333977
238,-16.101680568437473
239,14.705640346801374
240,-16.299189796298606
241,1.5496132251072368
242,3.993881452996675
243,36.24743274803848
244,-6.72812825975268
245,-15.274295715613675
246,7.507519192499558
247,27.608222783122187
248,-13.705059897326578
249,21.23147490873862
250,60.51997543799882
251,-14.591765153949495
252,-7.855654995195664
253,23.356963164397712
254,10.531831237983738
255,8.541537410096794
256,-26.619494968959202
257,43.238159272927305
258,3.5319973520880694
259,58.138727821128896
260,-31.3927198868721
261,37.27813125074408
262,-5.40638661024434
263,-34.322148865317445
264,-48.79959637725676
265,8.78896378569766
266,10.065970045861718
267,51.705645724211195
268,3.4471790656000394
269,-1.1892620433585535
270,4.47960155154442
271,28.87486469217481
272,52.19737921865499
273,5.570826457688895
274,-22.807079114318867
275,13.392000325814479
276,-13.198336911268484
277,11.959523505541483
278,15.740328303097158
279,-50.85875404470892
280,-4.309095857382204
281,26.482422343812345
282,22.063610466838554
283,-3.3752174269970965
284,-18.952755975874993
285,-16.446531089076643
286,32.74962047809413
287,-1.1218505722807777
288,39.95855912423758
289,-1.6212711267145323
290,28.275808948307485
291,26.05754078784844
292,18.591136065036835
293,30.845839955160272
294,-52.44814435613887
295,-5.998068833654543
296,0.5404807388160862
297,9.482053714852668
298,29.800699467596814
299,53.947799843592975
300,-60.582686666007476
301,21.00461303690122
302,-5.064892219255398
303,-10.386074778389457
304,20.29710509073061
305,15.145358383802431
306,47.564195119878605
307,83.18868571724238
308,-6.096460252115321
309,-87.00443323340755
310,10.381968171174321
311,18.969138169680946
312,-22.858109284317152
313,-1.6757083041143233
314,18.04086018558064
315,0.6612957069403365
316,-58.16213797604246
317,25.218469652772455
318,-64.1064145157211
319,-20.27155375151324
320,-2.0458801212167828
321,-78.50477702710282
322,-21.503101724605926
323,64.5550619594103
324,-24.116550057010045
325,3.820340554964332
326,28.493478745006428
327,-21.865299048099132
328,42.719224036164064
329,-33.0509173242109
330,-2.966372834706931
331,-51.86634365664065
332,2.1855353884149054
333,-21.61274111238697
334,-8.490790431673076
335,-26.1806515954097
336,9.896993523916422
337,10.43316729932485
338,49.964841480786504
339,-2.693893238161081
340,28.952628545043353
341,19.435355382261037
342,16.595358492437413
343,-21.494741157108592
344,51.73983780302967
345,-6.133046385705256
346,10.19567180563672
347,-32.87488044287602
348,-15.655141456220122
349,57.78786634743494
350,6.098732455528534
351,49.06305769159849
352,3.449531306667268
353,-19.259359285735627
354,7.902947592438068
355,23.830136990388837
356,-14.22386565443253
357,-31.350154384373354
358,16.875095671218332
359,12.578102213346028
360,-27.138589279157713
361,-35.416453790171545
362,-1.1941071095416191
363,-4.069859869184938
364,29.928197586819806
365,45.03208405031069
366,14.071855441530943
367,-4.888039852182146
368,-15.229001634324277
369,-19.621629980898433
370,30.228015406889426
371,-20.267505991931785
372,15.053356521931391
373,-28.370734768096554
374,16.02261218453623
375,-9.077665781198675
376,27.80920676570122
377,38.10697277502368
378,9.492083983512657
379,-4.834662373765013
380,21.881138211128473
381,-1.3972870560633055
382,29.06750147389721
383,14.42538533195966
384,-11.794606091226797
385,3.1527873410398115
386,-44.276337474493175
387,38.368618631033996
388,-4.975838639549465
389,-20.728414677096225
390,11.316751739858319
391,18.838459871467876
392,4.228897780385978
393,-13.712712960766567
394,14.69515675661114
395,-37.72773331766143
396,2.8123103704149344
397,42.79960923354383
398,5.05338856508547
399,53.288958456651244
400,29.87202000190632
401,49.991091148504665
402,-36.421321789969625
403,43.4715083608487
404,-23.05794307251358
405,-24.015523406487546
406,49.13918880565416
407,-5.158138365857667
408,12.325155967074807
409,-13.03809383683165
410,5.756436336311481
411,-8.16058102794318
412,-24.458263456284612
413,-78.89962307259225
414,37.995286373861745
415,-58.53183917919273
416,31.492274209369498
417,-46.98558107883764
418,39.447567976069195
419,-19.13703053685458
420,64.75083242928099
421,19.11427012236527
422,-6.429467383178462
423,-0.5326293942287066
424,-5.859971544628024
425,55.05552193279641
426,-11.910467646872803
427,19.97132637775121
428,-36.62363845873142
429,-1.8988609885807364
430,20.02519678728072
431,-23.674916488484087
432,-17.490809899060878
433,-44.04595328742084
434,15.633097592575723
435,-1.8283960576777645
436,36.19356608730368
437,6.614578415845699
438,-15.077663965929105
439,31.676935333598067
440,-20.90223331058837
441,-10.064535347338051
442,-8.887290740117123
443,1.1117190428412869
444,-3.2924671549537834
445,17.0090503196825
446,14.690851198281052
447,55.89485690493507
448,-27.841659235083853
449,10.304837035606624
450,8.206943790284868
451,-13.410323122925547
452,2.118297840301466
453,-14.703255942974693
454,4.799078762922136
455,3.255422554277402
456,8.044309669476888
457,-5.481938941529052
458,7.330551980373457
459,73.7056287917153
460,-16.860906313001806
461,10.735272585548728
462,19.675021271859123
463,-5.6029936153292965
464,28.44648536295267
465,6.233286772051088
466,-23.327732432496305
467,-26.376970593349824
468,-25.58002748883291
469,5.714043794362169
470,-31.89897987488257
471,6.733568023677435
472,14.902636820956786
473,12.753495920817159
474,-1.7035475475945532
475,20.12594623891141
476,-6.385114997625351
477,-34.89482638380332
478,-39.46851106000145
479,-34.59299344168721
480,14.415664407236818
481,-11.166130387371368
482,4.010639290828976
483,-24.74651037407307
484,13.102187400468438
485,41.629318046784874
486,-6.230881355446854
487,-13.433795600552457
488,13.835330204524098
489,-21.303287867277504
490,-26.415864332780757
491,18.469769943483243
492,6.487948278005888
493,23.24969796736491
494,13.897853855542053
495,12.110431999023149
496,3.69573359783476
497,29.605603010173127
498,-0.7303989138213183
499,-9.007842994433531
500,-7.350048810301814
501,18.642068496199954
502,-15.137884036166724
503,22.281240506676113
504,13.466013986015469
505,-2.6439849707332996
506,-10.966093507913001
507,-2.9320169642194287
508,-8.462169737448448
509,-6.32026293749982
510,2.9622989474423775
511,9.015412018649386
512,23.779021222468373
513,3.63012139265561
514,7.816158568383571
515,29.492774991606893
516,-0.7110329838967573
517,8.396803316841897
518,11.98637250168099
519,-20.9112390119667
520,-2.0218521217443595
521,20.23474989224428
522,5.69943146292303
523,-2.6635691517001305
524,27.51820342388578
525,3.454475902791046
526,-35.16603932629846
527,-34.81724240501762
528,13.27942283153584
529,-10.140773246458139
530,-20.689265171065472
531,25.784116752624186
532,14.18276854417968
533,-20.558596550162747
534,-31.189755287174194
535,24.73846472977675
536,-22.563971972149147
537,-41.76094854986104
538,-12.173605322052254
539,-15.655734498562651
540,-78.76871007734553
541,47.723929027193435
542,56.60345368207277
543,-13.873179711639068
544,-23.790895811539485
545,5.474362311628056
546,1.808774590949497
547,-41.32493423772348
548,-53.79798507819214
549,-0.17890840631685023
550,0.15686953580711815
551,-70.90486336032563
552,71.93078873885156
553,36.89269794216966
554,1.7977994990585557
555,28.039969642623873
556,-6.371654393163453
557,12.893820325592287
558,8.401858631991672
559,-14.21415396502266
560,-10.505910248883083
561,-23.329679422010486
562,12.844068207979717
563,26.435810463225835
564,-3.117091006665987
565,34.82661193504464
566,-2.824577500240821
567,-11.89309891417247
568,12.403901581502168
569,36.712393269704535
570,-18.659554819538926
571,-7.286628616855751
572,-15.000564641346273
573,-18.071998765848548
574,15.725222696966739
575,-38.7161143352605
576,-13.13613407918865
577,-57.00443081859589
578,32.81103148646571
579,4.028082824874446
580,36.9642453318761
581,0.011826630054429188
582,-7.211769656038086
583,3.6985313325865263
584,20.2001902411032
585,23.164057801994204
586,-8.669324317057772
587,-17.45999677873033
588,-13.362626229914667
589,7.781646328422312
590,-7.6899188941279135
591,27.44877555122889
592,25.887400826657085
593,-0.9121354897627043
594,17.45657350772808
595,4.764860480958532
596,-7.321200858722705
597,23.591662208448497
598,-21.11315467810664
599,33.05465028967956
600,-18.183238435264684
601,6.367881308357937
602,-3.158170409951481
603,-11.824780790462228
604,15.919206696780748
605,-21.827276810269495
606,-19.9131577582707
607,-1.6762712202878447
608,-5.423442221861933
609,2.0813845037157535
610,19.173417163043723
611,-5.059973897748478
612,-11.79129346963009
613,-8.528137160543338
614,0.20302559006199772
615,-27.427491736920047
616,-4.717492897686498
617,21.315537258814402
618,9.393394930163595
619,5.288875609167462
620,-1.0796935901594225
621,24.965074626642036
622,6.369163658942853
623,9.728060701378581
624,-0.7131328351454158
625,-10.806597723434834
626,22.798758082689574
627,15.6080176312812
628,-2.5599046344423186
629,8.060313584426012
630,-9.432522775103052
631,3.2833278163629984
632,-4.725353687890902
633,-13.420870020911252
634,8.670411052801455
635,6.561243888354511
636,-2.008326272338536
637,-0.46938485730674984
638,5.2840385544004675
639,-17.94348046354844
640,-7.6754352626201126
641,8.983906782453687
642,20.061926430581025
643,15.571192287575741
644,10.86124278357579
645,9.100922415360401
646,0.18620803489943683
647,-6.619279329981964
648,-2.830114538734051
649,17.05895595889615
650,-5.222651507697265
651,16.374771213884742
652,-3.7356102688313513
653,2.169984673593035
654,8.693907415990225
655,-9.931973914595119
656,3.7505611304013655
657,34.050488373091866
658,-9.569309469422251
659,10.620599452790884
660,-3.229120008641985
661,-18.828174419398238
662,-0.5164663052430569
663,17.068616233407738
664,10.20242078328124
665,3.809310788570201
666,3.21994495450258
667,28.03224214009765
668,26.0256846398413
669,-19.278781891397557
670,-16.87261182682255
671,-8.686976157353229
672,-9.402902417883752
673,15.953256361488684
674,-28.708944273554835
675,7.260266230849993
676,16.60974813711732
677,4.770689865172244
678,-4.479691757824185
679,-13.582753538582665
680,23.47116074759333
681,8.802696010268392
682,-2.8269699441639204
683,-11.080072485073515
684,9.10303555856217
685,35.3054666014541
686,32.13868252713564
687,18.798962914838285
688,22.554127144550648
689,2.9335256795638998
690,-25.209846991326913
691,11.554551117409119
692,-6.162739866961147
693,5.750977227183057
694,5.178008995304481
695,4.375055477669548
696,-11.073416842961933
697,6.575901453393726
698,-3.287161396154488
699,10.99559394333528
700,8.204446429014752
701,1.9893774110969389
702,-7.981446662806775
703,-12.2258421285444
704,0.537805177106975
705,12.421531807307474
706,10.890750610223904
707,26.606251813411745
708,45.118294895114104
709,-9.72366169510451
710,-3.164932636703952
711,26.574376451370654
712,-8.209097310048264
713,0.4214312742358288
714,-29.314783863386538
715,12.626733012974682
716,-28.739859095654992
717,-3.0143691312869123
718,31.0727983922809
719,3.403593846900776
720,-16.13578959049937
721,-10.03534301855575
722,31.701123958845983
723,7.620001620546645
724,-13.914219512136015
725,18.594390439591734
726,-1.3336023157964974
727,-38.63803586179688
728,-4.139545253438882
729,-47.12047077484499
730,35.68724535180195
731,-6.7712396617557715
732,-9.962207545983347
733,11.994820552911278
734,-16.76502759072696
735,-2.885091731693592
736,24.131986435598492
737,-11.924436189513699
738,13.75153794092057
739,32.27328054021086
740,30.707954025677964
741,-18.419309592534546
742,7.5477033818519885
743,5.950404765080748
744,-8.127972451773758
745,17.18433518386223
746,-1.6197627563965398
747,-48.14258230732821
748,-11.290513981032973
749,5.93600480914597
750,-27.087532287762997
751,5.829236103527819
752,32.18647235353319
753,8.642863512135136
754,7.091097663456139
755,-10.786622906627372
756,28.470901962576363
757,23.400695134185753
758,13.473367143262749
759,5.241781695916643
760,-23.620049807260557
761,26.338314411598958
762,-2.2188469053812696
763,31.655848770645207
764,8.37318549229758
765,-4.3710411821377875
766,12.287726394341234
767,-15.447389154132225
768,11.725819945712828
769,-10.963370365686615
770,-45.41745492164637
771,10.532064338738564
772,-30.247234628940078
773,-1.0355697996708386
774,-65.64487117691078
775,41.93075196331756
776,24.743087539729686
777,-1.8242084550349773
778,16.659242536490183
779,-25.136555826221866
780,-5.647913435482451
781,-21.084897302585432
782,6.34460949731556
783,-8.807560778322113
784,-51.45743114230277
785,-32.90659586000356
786,-13.158791664804312
787,34.312187886645916
788,-3.060163412465272
789,-20.72095433784102
790,-23.880079946541628
791,-1.2373925648691966
792,-10.01072526474627
793,-11.99734480106531
794,18.69451106350789
795,1.1933790630230305
796,-26.335784507251446
797,-28.502403144660093
798,24.624038924327124
799,13.011023242769625
800,-6.96108944097864
801,34.80307729077731
802,4.900828630810565
803,19.991778790636317
804,-13.870315980961095
805,9.506079608490609
806,-27.42786634672234
807,-0.43433158506059044
808,30.098798390297816
809,2.5914871428738024
810,27.705289970122976
811,-8.920427616442566
812,-1.4789202243016462
813,-2.693152778934518
814,-8.44041411014382
815,-25.395793982011355
816,-19.140802170555844
817,8.65083685132663
818,3.633267886887097
819,-31.43418722565616
820,27.35565112972222
821,-8.978928506697002
822,24.506141888203956
823,9.642810725955314
824,7.297554342162357
825,30.777723650320922
826,7.443359296479912
827,5.438927233265304
828,-3.9581339126716557
829,33.98777320902923
830,-16.83849912055598
831,-20.876911665524176
832,4.718087574178071
833,5.692244388065774
834,1.2695016884576944
835,1.4468909362794875
836,-27.0021123508468
837,10.803209662353083
838,0.373055678423043
839,29.43106969991436
840,0.2771277951587763
841,-2.4901172559864335
842,-5.136238236483905
843,-15.37088877234055
844,14.305250955081647
845,-16.202723726783915
846,20.375935257424544
847,-11.71113042405409
848,-57.52696847219022
849,-34.72835693322918
850,-35.560721405312734
851,-87.93542416380842
852,-0.8200549013363343
853,-68.66418154313487
854,7.133214043799626
855,31.29148664251602
856,40.43122203605731
857,-28.534152840302795
858,29.2527584838615
859,-58.378729365232175
860,-13.647648001570815
861,5.093094150825436
862,-0.6682694052501574
863,17.792493006353197
864,-18.57259631843658
865,16.795139844793084
866,52.318776489843
867,1.5184811293031544
868,34.641096025546176
869,5.387894472197104
870,-36.86789749808577
871,-22.428743981301068
872,6.8246017248177395
873,45.51432565102391
874,9.88340361011069
875,-35.75367848085807
876,-24.470931790734994
877,1.905860393987723
878,5.600786941866545
879,22.99024766108164
880,-12.908576024309241
881,-19.704279295822516
882,25.822001827525582
883,-12.337151203404574
884,-116.11539517336723
885,-62.07858941728455
886,14.984955490230732
887,31.47743300557977
888,1.689515957530375
889,32.43063382929495
890,-45.02726483481433
891,-22.50390134450754
892,-74.90362740463411
893,-1.7783374504597305
894,48.54025045908179
895,32.567260224698884
896,34.188630143226874
897,-15.727581540701749
898,29.65492856544006
899,-9.279451414846562
900,46.58247167320178
901,-28.377803835895747
902,21.021317846757483
903,-6.192392349742477
904,0.11186208544245346
905,29.11205589587007
906,34.05775657820186
907,-20.706749849595326
908,40.34768662729016
909,24.694349433481193
910,-0.0954124024401608
911,-26.26139455040652
912,-41.20623810460029
913,30.577706657133604
914,9.895257565387055
915,22.498713441104428
916,1.9439865903746067
917,-51.68581076717305
918,17.575520087321593
919,-5.025371921899023
920,1.0427961700847845
921,3.577181201045505
922,-5.968945220642354
923,-7.8042510979908
924,-13.746182546961109
925,-70.27680575686486
926,10.627725975593421
927,0.2577417946604328
928,-10.485465375900958
929,19.898918499884076
930,53.95611313207337
931,-12.80340309068265
932,48.03349430539902
933,5.790015805458552
934,-0.5888592797075489
935,12.234562983215937
936,-59.19758175079005
937,-8.768353764484345
938,5.438482937227263
939,-60.933996774766456
940,-43.50269233763311
941,27.59355761383722
942,-10.08909617640802
943,23.151887413857594
944,-7.460726142820931
945,-7.611157231220886
946,32.305822352111136
947,-19.05324737555725
948,-5.698127453848201
949,-4.165085192580136
950,7.244324502582458
951,-2.974148272011462
952,-3.4288949881056396
953,7.380867876892353
954,11.236749162184196
955,43.6948582306602
956,7.750205830816185
957,-10.793261440688411
958,-1.6738535014765148
959,6.770028772427622
960,28.524115986416973
961,-3.162908099632432
962,-6.987856816106387
963,-4.27657772209227
964,6.25912848668213
965,19.064395354310818
966,11.872204485622433
967,9.697626085056754
968,-15.248805056038918
969,5.861464599559213
970,-7.301854875011941
971,14.938299358487711
972,8.012448531342898
973,-0.15749051976217743
974,-10.988245229860013
975,10.216354406472192
976,33.207138403161025
977,-3.7021398679730737
978,30.01025933144092
979,-6.695582917250249
980,-7.309365601706759
981,-0.702281977998382
982,-11.84304233903049
983,-18.47493238896209
984,36.34043263111403
985,-5.911884414327687
986,18.60365228655519
987,4.8604644309059495
988,-9.30297971607024
989,7.362876014037056
990,-16.710081346796414
991,-22.031363210440986
992,61.91247465182482
993,-5.769728641435677
994,-13.768546096470345
995,16.060817560261057
996,1.7845788876115876
997,15.068995569597291
998,10.52275854038021
999,-70.62068618403055
1000,19.370642142223687
1001,29.930590486912706
1002,0.641445371669306
1003,19.452723426676812
1004,3.214177995263526
1005,-4.359445849940585
1006,-4.417221206509566
1007,-26.256633440841142
1008,-30.706067403020825
1009,-6.882627083049101
1010,-23.75109952689718
1011,15.908746550151818
1012,21.693935769114887
1013,-12.667835147546839
1014,-37.72354626150877
1015,-11.113856686967665
1016,11.33611416550957
1017,7.810120197647393
1018,20.424718291654244
1019,-29.414488819111284
1020,8.953904630702482
1021,-27.47304058064765
1022,11.655630970356242
1023,-22.600659574239216
1024,20.51712234518027
1025,-5.665889042243862
1026,3.2832467713114966
1027,-25.65395522990093
1028,-0.7795633490134151
1029,-10.236322552982301
1030,19.441351721770843
1031,15.891869967402954
1032,-36.425225558794864
1033,-9.610730729559236
1034,3.656539787365773
1035,-10.636524224381901
1036,18.981453443381497
1037,4.075649659429246
1038,-26.231250390976356
1039,-7.776127803003192
1040,-49.83657520140878
1041,-4.829390489722982
1042,1.5080184261862541
1043,-2.826129304832193
1044,19.83151197896973
1045,-20.34696802233725
1046,2.1965774545662953
1047,-52.384890211933
1048,4.07945545002849
1049,-8.804245306045914
1050,-52.70550677722645
1051,-7.985769030274923
1052,27.744186268411795
1053,-2.2855181144288963
1054,-31.79381126326416
1055,17.556984290056562
1056,-1.7074776546071462
1057,9.789366407819216
1058,34.00860383160443
1059,-9.29094722137188
1060,-2.067173167857618
1061,-13.264233699698025
1062,11.554916080599241
1063,-14.501793757010091
1064,14.493878018528449
1065,22.068396678699173
1066,3.66046349444332
1067,3.108209454247344
1068,4.062010007291747
1069,4.675097404112648
1070,27.63433518555098
1071,11.137870353411927
1072,5.924074514502763
1073,-18.20541297894306
1074,-20.871644044339064
1075,-3.2477417540014812
1076,-19.068200644593162
1077,13.81874204299902
1078,21.531254699274996
1079,-23.042298383663137
1080,44.601726423858736
1081,20.091505731101734
1082,29.71971544031794
1083,8.312834789806402
1084,-8.478264884111695
1085,-20.461751091978385
1086,-2.464384532003578
1087,2.0535319910363796
1088,-10.021059472504248
1089,-6.324962015325809
1090,17.504129726505425
1091,4.731281760704405
1092,11.3619790922005
1093,-4.257048872882251
1094,4.733931215429948
1095,-17.916524375307745
1096,-38.491831365354074
1097,-15.521179746058124
1098,7.86072501502349
1099,13.843490288819112
1100,31.801109012337974
1101,13.208821283495126
1102,-21.76882895839003
1103,3.4351049358031105
1104,-15.953698682869572
1105,28.043937702191897
1106,14.878904802888655
1107,13.224187204342343
1108,1.8111315319281402
1109,4.818389106942277
1110,-11.480190721032159
1111,7.3522699548484525
1112,9.703975019425798
1113,-10.457460425332783
1114,3.5249538732803103
1115,-6.482136172286346
1116,-15.830802286178141
1117,14.93893653448822
1118,2.2642008406255627
1119,-0.5984409016539303
1120,4.985880174808472
1121,-6.0160453419598525
1122,2.8780086981387285
1123,-10.809245819315265
1124,-7.284692067582
1125,-10.622617798704823
1126,17.90399140759905
1127,-2.8939352074851286
1128,-14.985887316092658
1129,34.144736714137935
1130,16.95016730308498
1131,2.434516353248455
1132,2.050465763556076
1133,1.372755147304133
1134,11.16458497277722
1135,42.44699768655619
1136,-6.808413306937155
1137,-10.188965277574425
1138,-14.267986615569953
1139,-2.0414731561297685
1140,-4.062379327742065
1141,-2.0203088334014865
1142,-16.685607234320287
1143,-28.262352380986613
1144,11.961169829272649
1145,-1.7074078437592561
1146,28.997250366667913
1147,-4.5091608072273175
1148,-10.656416590341223
1149,-9.872424130563104
1150,12.685155272823295
1151,-1.059434858383156
1152,-2.5362346810306917
1153,-13.212305411246234
1154,3.6365873722863853
1155,-15.666032715719894
1156,-0.7917384308325381
1157,11.400578837803096
1158,16.32253202609536
1159,0.6318394701183934
1160,-15.95812862590742
1161,15.148738139402667
1162,-18.281009425508955
1163,-5.045846419565578
1164,-2.87541676505748
1165,-12.503157399182555
1166,-4.81890237596599
1167,-8.90396776846842
1168,2.784086813678414
1169,10.326434917863935
1170,3.548721334952461
1171,11.53069690669713
1172,-28.281358212485884
1173,-16.459330741303575
1174,-0.9432654425700093
1175,3.9172456722471907
1176,-30.532189366074135
1177,-3.932824447344501
1178,9.587327345325775
1179,0.9824698836487187
1180,15.370939631966394
1181,-3.795236204320645
1182,8.427367992789414
1183,0.15553116061664696
1184,13.281300395913377
1185,-12.036180807146366
1186,-10.05440118179763
1187,-12.733259248446075
1188,6.729358735844471
1189,15.57008381726132
1190,12.153693637330207
1191,-4.249565924764283
1192,26.38515297894287
1193,-0.9142742844476288
1194,3.5569965848542324
1195,7.579645721454881
1196,1.1540044612575002
1197,21.51645423439868
1198,-11.058428612615899
1199,6.186327833162977
1200,6.093200975898981
1201,10.668794999050533
1202,-5.420121312682113
1203,13.155469855746333
1204,-11.336005857768669
1205,-7.06730509416434
1206,1.6742497158461447
1207,3.4700107887204013
1208,-3.845861050001986
1209,4.188638850623647
1210,34.09697068902324
1211,3.8886566711839805
1212,-10.518396561152258
1213,6.4987819127766215
1214,15.249989048393445
1215,-10.440812187632446
1216,1.3747102104337046
1217,8.642139834518957
1218,11.669838170405228
1219,0.742938012220975
1220,-9.706855427127039
1221,6.827084601243769
1222,-4.115933908951774
1223,12.409345360643101
1224,20.09121234435861
1225,-10.220822361255614
1226,-10.812453083290166
1227,4.601052304489713
1228,1.8763163762973818
1229,-15.930752234089368
1230,8.559793291583674
1231,-13.101109593085766
1232,-6.192646929840521
1233,-2.1318128706323023
1234,-5.412863599895445
1235,0.063225864969354
1236,21.141517155415386
1237,-17.655620628104543
1238,-10.71894711318373
1239,2.7737712236641983
1240,10.334604922030621
1241,-12.282941289917517
1242,-14.891423322610308
1243,3.996068876402205
1244,2.0374544498549767
1245,-12.713022576806225
1246,2.4038224086657465
1247,-2.594018244024028
1248,-11.523852551377558
1249,-9.861115542267726
1250,20.843868931157203
1251,5.626989517958464
1252,-0.4272508391984502
1253,14.483523638130464
1254,-6.546468698472381
1255,-4.420772961884495
1256,6.784084865480509
1257,-5.681719900348298
1258,-33.876697653361134
1259,-17.362744000894054
1260,12.389582483365757
1261,-0.7696442180038048
1262,-16.21614244685884
1263,-12.435177159484738
1264,-9.603496160907298
1265,3.8648572767269798
1266,13.04893989671018
1267,3.9419134597276297
1268,-12.761996727934275
1269,0.761304608534374
1270,-7.750740109118624
1271,7.27264956886529
1272,-10.602044426285147
1273,-6.260227308267758
1274,14.37894691282736
1275,0.8131051704958736
1276,-24.96476761368308
1277,-14.352313789035861
1278,-33.353141493882276
1279,-0.5233694566695704
1280,-15.12973283445558
1281,-2.588207866311677
1282,3.0648161546980646
1283,-3.4840541274477346
1284,2.737817516343739
1285,39.27231222380942
1286,-6.256382757942902
1287,1.8870735462301127
1288,-9.804893962631695
1289,22.848222779525713
