,0
532,3593.9522369415886
533,3612.2599395365955
534,3602.525682476054
535,3584.3602836484806
536,3571.1091551578543
537,3542.688006563324
538,3581.228229913816
539,3643.9194389703257
540,3658.27260696124
541,3684.0509517171963
542,3694.401627603903
543,3645.867264715692
544,3656.9854478519333
545,3644.5030441172657
546,3634.948972044725
547,3644.7207036390582
548,3685.8743576621546
549,3636.714139420574
550,3639.5996042225615
551,3661.1963930583843
552,3662.017187800316
553,3689.6502825160505
554,3709.1614113552387
555,3734.494809572416
556,3736.6481046481426
557,3719.444767658867
558,3767.842246509839
559,3812.7610347613995
560,3797.916596566804
561,3810.1475271071167
562,3824.4918360199968
563,3806.0822766694773
564,3845.135677648822
565,3832.746251909536
566,3838.1412855095623
567,3863.8050686361908
568,3820.4742773891317
569,3834.358922748031
570,3810.5940995971423
571,3799.5003955760667
572,3812.3037192464144
573,3827.5899583408795
574,3834.439315898589
575,3823.3840755404735
576,3834.7362282697254
577,3822.6893494871438
578,3793.38321293614
579,3845.135579318835
580,3855.9554027416893
581,3868.3722186490654
582,3884.3944171783896
583,3882.1244727587678
584,3898.8986596636178
585,3861.0327026944183
586,3854.1341680339888
587,3880.2118509413717
588,3875.8270065819797
589,3831.652677522631
590,3804.1903486570714
591,3768.139048988988
592,3693.1014812212898
593,3709.279252906804
594,3720.7712587228116
595,3757.711517389869
596,3741.7511831638294
597,3747.656243757872
598,3735.33133692434
599,3785.347023307288
600,3802.124671657127
601,3773.738047038012
602,3790.6470364789066
603,3791.800418964838
604,3813.6689296287623
605,3835.3164163995107
606,3803.019408524564
607,3839.5292274349167
608,3862.739898392085
609,3875.250124365879
610,3893.3773613620647
611,3871.9540191539863
612,3895.073172236147
613,3947.846018131406
614,3922.4572716521398
615,3854.0834514729054
616,3837.437800414525
617,3880.9571976510756
618,3890.672957681349
619,3890.444830029796
620,3848.162380078092
621,3890.691106874274
622,3931.850923147129
623,3909.4155079338607
624,3975.9204128996375
625,3991.6791331248896
626,3998.371857316365
627,4034.3541211984048
628,4008.735029742872
629,4015.404729321712
630,3999.336782295113
631,4000.2162436390986
632,4041.8065909399047
633,4059.4455516200787
634,4073.188201816348
635,4055.701763760273
636,4028.88336218553
637,3965.9186559441277
638,3974.30081237933
639,4033.7767115798497
640,4048.421197960196
641,4042.445260710758
642,4083.2611899755466
643,4069.9105801541555
644,4063.0455792872617
645,4088.9522446703377
646,4084.443955666443
647,4120.856939183577
648,4172.770246688066
649,4191.2077265508315
650,4225.144492179172
651,4241.24483115617
652,4271.563576400512
653,4263.029993866419
654,4209.852780118273
655,4268.840860910369
656,4265.144353551899
657,4244.643820562547
658,4276.844030977003
659,4289.111614810732
660,4214.578670116491
661,4202.588381560705
662,4256.02748660801
663,4231.9853066460955
664,4235.828360636143
665,4170.025142816205
666,4140.978772981715
667,4229.011167467333
668,4203.229083528041
669,4185.047758391418
670,4181.456957283569
671,4213.4800857966375
672,4189.096153964395
673,4177.700889609057
674,4180.194652661107
675,4099.551904835988
676,4155.437198915192
677,4111.88169526903
678,4154.091985469024
679,4091.8893781638753
680,4014.816284312398
681,3891.1552367477816
682,3924.2330115894747
683,3955.8365323435887
684,3953.1884738486337
685,3841.4701315242755
686,3923.527714872121
687,3895.007716627843
